wid,price,variety,region,province,country,winery,encoded,color
4336,15.0,Pinot Gris,"Oregon, Oregon Other",Oregon,US,Siltstone,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0", white
4337,11.0,Chardonnay,"Lodi, Central Valley",California,US,Table No. 7,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0", white
4338,16.0,Pinot Grigio,"Willamette Valley, Willamette Valley",Oregon,US,Apolloni,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0", white
4339,165.0,Sangiovese,Toscana,Tuscany,Italy,Argiano,"1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0", red
4340,10.0,Gewürztraminer,"Monterey County, Central Coast",California,US,Fetzer,"0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1", white
4341,12.0,Malbec,Cahors,Southwest France,France,Georges Vigouroux,"0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0", red
4342,18.0,Red Blend,Toscana,Tuscany,Italy,Guado al Melo,"0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0", red
4343,22.0,Chardonnay,"Santa Lucia Highlands, Central Coast",California,US,Hearst Ranch,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0", white
4344,15.0,Pinot Noir,nan,Casablanca Valley,Chile,Indomita,"0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0", red
4345,14.0,Rosé,Costières de Nîmes,Rhône Valley,France,Mas des Bressades,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0", pink
4346,17.0,Sparkling Blend,Cava,Catalonia,Spain,Parés Baltà,"0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0", white or rosé
4347,20.0,Carignan,Terra Alta,Catalonia,Spain,Celler Cooperatiu de Gandesa,"0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0", red
4348,15.0,Rosé,Costières de Nîmes,Rhône Valley,France,Château d'Or et de Gueules,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0", pink
4349,19.0,Red Blend,Priorat,Catalonia,Spain,Finca Hispana,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0", red
4350,16.0,Pinot Grigio,"California, California Other",California,US,Francis Coppola,"0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0", white
4351,16.0,Sauvignon Blanc,"California, California Other",California,US,Francis Coppola,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0", white
4352,19.0,Rosé,"Monterey County, Central Coast",California,US,Francis Coppola,"0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0", pink
4353,20.0,Zinfandel,"Dry Creek Valley, Sonoma",California,US,Frei Brothers,"0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0", red
4354,15.0,Sparkling Blend,Crémant de Loire,Loire Valley,France,Grandin,"0,1,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0", white or rosé
4355,65.0,Pinot Noir,"Russian River Valley, Sonoma",California,US,Halleck,"0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0", red
4356,20.0,Tempranillo,nan,Judean Hills,Israel,Hevron Heights Winery,"0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0", red
4357,10.0,Merlot,nan,Curicó Valley,Chile,Viña La Fortuna,"1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0", red
4358,,Bordeaux-style Red Blend,Médoc,Bordeaux,France,Calvet,"0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0", red
4359,27.0,Red Blend,nan,Loncomilla Valley,Chile,Cremaschi Furlotti,"0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0", red
4360,15.0,Merlot,nan,Curicó Valley,Chile,Cuevas del Sur,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0", red
4361,11.0,White Blend,nan,Shomron,Israel,Recanati,"0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0", white
4362,18.0,Moschofilero,nan,Mantinia,Greece,Spiropoulos,"0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1", white
4363,9.0,Bordeaux-style Red Blend,Bordeaux,Bordeaux,France,Cave du Marmandais,"0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0", red
4364,,Melon,Muscadet Sèvre et Maine,Loire Valley,France,Louis and David Luneau,"0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0", white
4365,15.0,Carmenère,nan,Maule Valley,Chile,Millaman,"1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0", red
4366,20.0,Riesling,"Lake Chelan, Columbia Valley",Washington,US,Lake Chelan,"0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0", white
4367,12.0,Carmenère,nan,Loncomilla Valley,Chile,Cremaschi Furlotti,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0", red
4368,27.0,Pinot Noir,Sancerre,Loire Valley,France,Henri Bourgeois,"0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0", red
4369,35.0,Merlot,"New York, New York Other",New York,US,Millbrook,"0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0", red
4370,17.0,Chardonnay,"New York, New York Other",New York,US,Millbrook,"0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0", white
4371,20.0,Riesling,"Columbia Valley (WA), Columbia Valley",Washington,US,Napeequa,"0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0", white
4372,16.0,Albariño,Rías Baixas,Galicia,Spain,Nora,"0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1", white
4373,30.0,Bordeaux-style Red Blend,"Solano County, North Coast",California,US,Putah Creek,"0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0", red
4374,27.0,Malbec,Luján de Cuyo,Mendoza Province,Argentina,Luigi Bosca,"0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0", red
4375,20.0,Red Blend,"California, California Other",California,US,Rosa d'Oro,"0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0", red
4376,11.0,Torrontés,Mendoza,Mendoza Province,Argentina,Rutini,"0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0", white
4377,42.0,Syrah,"North Fork of Long Island, Long Island",New York,US,Sannino,"1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0", red
4378,13.0,Malbec,Valle de Uco,Mendoza Province,Argentina,Santa Julia,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0", red
4379,15.0,Zinfandel,"Lodi, Central Valley",California,US,Silk Oak,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0", red
4380,13.0,Sauvignon Blanc,nan,Casablanca Valley,Chile,TerraNoble,"0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0", white
4381,17.0,Pinot Noir,nan,Marlborough,New Zealand,Villa Maria,"0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0", red
4382,16.0,Merlot-Cabernet Sauvignon,nan,Codru Region,Moldova,Château Vartely,"1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0", red
4383,,Godello,Bierzo,Northern Spain,Spain,Dominio de Tares,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0", white
4384,25.0,Sangiovese,Montecucco,Tuscany,Italy,Fattoria La Vialla,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0", red
4385,145.0,Syrah,Hermitage,Rhône Valley,France,Paul Jaboulet Aîné,"1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0", red
4386,,Rhône-style Red Blend,Gigondas,Rhône Valley,France,Domaine du Grand Montmirail,"1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0", red
4387,80.0,Viognier,Condrieu,Rhône Valley,France,Les Vins de Vienne,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0", white
4388,18.0,Shiraz,nan,Galilee,Israel,Tabor,"1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0", red
4389,45.0,Chardonnay,"Arroyo Grande Valley, Central Coast",California,US,Testarossa,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0", white
4390,45.0,Chardonnay,"Columbia Gorge (WA), Washington Other",Washington,US,Tranche,"0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0", white
4391,20.0,White Blend,"Napa-Carneros, Napa",California,US,Uvaggio,"0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0", white
4392,23.0,Frappato,Vittoria Frappato,Sicily & Sardinia,Italy,Valle dell'Acate,"0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1", red
4393,31.0,Chardonnay,Mâcon-Vinzelles,Burgundy,France,La Soufrandière,"0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0", white
4394,35.0,Syrah,"Walla Walla Valley (WA), Columbia Valley",Washington,US,L'Ecole No. 41,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0", red
4395,36.0,Pinot Noir,Marsannay,Burgundy,France,Louis Jadot,"0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0", red
4396,32.0,Sauvignon Blanc,"Napa Valley, Napa",California,US,Maisonry,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0", white
4397,75.0,Red Blend,Terre del Volturno,Southern Italy,Italy,Nanni Copè,"1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0", red
4398,17.0,Shiraz,nan,Galilee,Israel,Or Haganuz,"0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0", red
4399,50.0,Agiorgitiko,nan,Nemea,Greece,Palivou,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0", red
4400,49.0,Aglianico,Aglianico del Vulture,Southern Italy,Italy,Re Manfredi,"1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0", red
4401,45.0,Chardonnay,Chablis,Burgundy,France,Simonnet-Febvre,"0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0", white
4402,32.0,Syrah,"Horse Heaven Hills, Columbia Valley",Washington,US,Stottle,"0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0", red
4403,28.0,Red Blend,"Columbia Valley (WA), Columbia Valley",Washington,US,Stottle,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0", red
4404,15.0,Chardonnay,nan,Galilee,Israel,Tabor,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0", white
4405,50.0,Red Blend,Etna,Sicily & Sardinia,Italy,Tenuta di Fessina,"1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1", red
4406,21.0,Chardonnay,"Central Coast, Central Coast",California,US,Tolosa,"0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0", white
4407,27.0,Red Blend,Epomeo,Southern Italy,Italy,Tommasone,"1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0", red
4408,58.0,Pinot Noir,"Russian River Valley, Sonoma",California,US,Venge,"1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0", red
4409,20.0,Red Blend,Montecucco,Tuscany,Italy,La Querciolina,"0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0", red
4410,16.0,Malbec,nan,Cachapoal Valley,Chile,Valle Secreto,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0", red
4411,13.0,Riesling,nan,Idaho,US,Sawtooth,"0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0", white
4412,18.0,Sauvignon Gris,nan,Leyda Valley,Chile,Leyda,"0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0", white
4413,28.0,Red Blend,"Red Mountain, Columbia Valley",Washington,US,Liberty Lake,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0", red
4414,32.0,Zinfandel,"Amador County, Sierra Foothills",California,US,Iron Hub,"0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0", red
4415,24.0,Red Blend,Toscana,Tuscany,Italy,Castello di Poppiano,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0", red
4416,13.0,Sauvignon Blanc,nan,Casablanca Valley,Chile,Casas del Bosque,"0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0", white
4417,10.0,Rhône-style Red Blend,Ventoux,Rhône Valley,France,Ravoire et Fils,"0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0", red
4418,13.0,Syrah,nan,Maipo Valley,Chile,Santa Rita,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0", red
4419,10.0,Rhône-style Red Blend,Côtes du Rhône,Rhône Valley,France,H to H,"0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0", red
4420,12.0,Malbec,nan,Curicó Valley,Chile,Junta,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0", red
4421,12.0,Sauvignon Blanc,nan,Curicó Valley,Chile,Junta,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0", white
4422,20.0,Viognier,Toscana,Tuscany,Italy,Terre di Talamo,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0", white
4423,30.0,Red Blend,Toscana,Tuscany,Italy,Tolaini,"1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0", red
4424,22.0,Red Blend,Toscana,Tuscany,Italy,Valentini,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0", red
4425,,Sangiovese,Brunello di Montalcino,Tuscany,Italy,Vasco Sassetti,"0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0", red
4426,25.0,Red Blend,Toscana,Tuscany,Italy,Fattoria di Ruppiano,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0", red
4427,15.0,Red Blend,Bolgheri,Tuscany,Italy,Fornacelle,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0", red
4428,,Bordeaux-style Red Blend,Pomerol,Bordeaux,France,Château Hosanna,"0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0", red
4429,,Bordeaux-style Red Blend,Saint-Émilion,Bordeaux,France,Château la Gomerie,"0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0", red
4430,,Bordeaux-style White Blend,Sauternes,Bordeaux,France,Château Rieussec,"0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0", white
4431,60.0,Pinot Noir,"Sonoma Coast, Sonoma",California,US,MacPhail,"0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0", red
4432,52.0,Syrah,"Napa Valley, Napa",California,US,Olson Ogden,"1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0", red
4433,38.0,Syrah,"Dry Creek Valley, Sonoma",California,US,Olson Ogden,"1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0", red
4434,100.0,Cabernet Sauvignon,"Alexander Valley, Sonoma",California,US,Stonestreet,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0", red
4435,50.0,Pinot Noir,"Sta. Rita Hills, Central Coast",California,US,La Fenêtre,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0", red
4436,27.0,Grüner Veltliner,nan,Niederösterreich,Austria,Weinrieder,"0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0", white
4437,42.0,Sparkling Blend,"Sonoma County, Sonoma",California,US,Gloria Ferrer,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0", white or rosé
4438,45.0,Syrah,"Santa Barbara County, Central Coast",California,US,Think Tank,"0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0", red
4439,60.0,Cabernet Sauvignon,"Napa Valley, Napa",California,US,Titus,"1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0", red
4440,26.0,Petite Sirah,"Paso Robles, Central Coast",California,US,Vina Robles,"0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0", red
4441,,Bordeaux-style White Blend,Sauternes,Bordeaux,France,Château Clos Haut-Peyraguey,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0", white
4442,,Bordeaux-style White Blend,Barsac,Bordeaux,France,Château de Myrat,"0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0", white
4443,,Bordeaux-style White Blend,Sauternes,Bordeaux,France,Château Filhot,"0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0", white
4444,,Bordeaux-style White Blend,Barsac,Bordeaux,France,Château Suau,"0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0", white
4445,,Bordeaux-style Red Blend,Saint-Émilion,Bordeaux,France,Château Faugères,"1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0", red
4446,,Bordeaux-style White Blend,Sauternes,Bordeaux,France,Château Lamothe Guignard,"0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0", white
4447,12.0,White Blend,"Columbia Valley (WA), Columbia Valley",Washington,US,Waterbrook,"0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0", white
4448,15.0,Tempranillo Blend,Rioja,Northern Spain,Spain,Bodegas Berceo,"0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0", red or white
4449,40.0,Rosé,"California, California Other",California,US,Galatea Effect,"0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0", pink
4450,35.0,Pinot Noir,"Walla Walla Valley (WA), Columbia Valley",Washington,US,Lagana,"0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0", red
4451,30.0,Syrah,"Walla Walla Valley (WA), Columbia Valley",Washington,US,Lagana,"0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0", red
4452,15.0,Tinta de Toro,Toro,Northern Spain,Spain,Matsu,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0", red
4453,40.0,Bordeaux-style Red Blend,"Red Mountain, Columbia Valley",Washington,US,:Nota Bene,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0", red
4454,35.0,Sparkling Blend,"Cayuga Lake, Finger Lakes",New York,US,Hosmer,"0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0", white or rosé
4455,18.0,Garnacha,Cariñena,Northern Spain,Spain,Ignacio Marín,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0", red
4456,23.0,Red Blend,Chianti,Tuscany,Italy,La Cignozza,"1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0", red
4457,15.0,Red Blend,Chianti,Tuscany,Italy,La Querce,"1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0", red
4458,,Rosé,Bordeaux Rosé,Bordeaux,France,Maison Bouey,"0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0", pink
4459,16.0,Pinot Gris,"Columbia Valley (WA), Columbia Valley",Washington,US,Goose Ridge,"0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0", white
4460,9.0,Sauvignon Blanc,Vin de Pays d'Oc,Languedoc-Roussillon,France,Les Vignerons de la Méditerranée,"0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0", white
4461,,White Blend,Montecucco,Tuscany,Italy,Piandibugnano,"0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0", white
4462,12.0,Cabernet Sauvignon,nan,Aconcagua Valley,Chile,Porta,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0", red
4463,15.0,Chardonnay,"North Fork of Long Island, Long Island",New York,US,Raphael,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0", white
4464,,Chardonnay,Chablis,Burgundy,France,Albert Bichot,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0", white
4465,20.0,White Blend,Toscana,Tuscany,Italy,Bocelli,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1", white
4466,20.0,Chardonnay,"Finger Lakes, Finger Lakes",New York,US,Casa Larga,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0", white
4467,10.0,Cabernet Sauvignon,nan,Central Valley,Chile,Concha y Toro,"0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0", red
4468,14.0,Riesling,Alsace,Alsace,France,Cave de Ribeauvillé,"0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0", white
4469,23.0,Chardonnay,"North Fork of Long Island, Long Island",New York,US,Macari,"0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0", white
4470,38.0,Syrah,"Sonoma Valley, Sonoma",California,US,Muscardini,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0", red
4471,15.0,Malbec,nan,Rapel Valley,Chile,Santa Carolina,"1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0", red
4472,8.0,Cabernet Sauvignon,nan,Central Valley,Chile,Santa Rita,"0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0", red
4473,18.0,Chardonnay,South Australia,South Australia,Australia,Chapel Hill,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0", white
4474,16.0,Pinot Noir,"Central Coast, Central Coast",California,US,De Loach,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0", red
4475,15.0,Rosé,Puglia,Southern Italy,Italy,Giordano,"0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0", pink
4476,26.0,Chardonnay,nan,Central Otago,New Zealand,Kawarau Estate,"0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0", white
4477,15.0,Bordeaux-style Red Blend,Bordeaux Supérieur,Bordeaux,France,Château Lajarre,"0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0", red
4478,13.0,Bordeaux-style Red Blend,Bordeaux,Bordeaux,France,Château Malbat,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0", red
4479,80.0,Pinot Noir,"Ribbon Ridge, Willamette Valley",Oregon,US,Chehalem,"0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0", red
4480,26.0,Pinot Noir,"Carneros, Napa-Sonoma",California,US,City Winery Chicago,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0", red
4481,13.0,Sparkling Blend,Cava,Catalonia,Spain,Conde de Subirats,"0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0", white or rosé
4482,24.0,Tempranillo,Rioja,Northern Spain,Spain,Consejo de la Alta,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0", red
4483,35.0,Chardonnay,Franciacorta,Lombardy,Italy,Contadi Castaldi,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0", white
4484,18.0,Rosé,"California, California Other",California,US,Fount,"0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0", pink
4485,13.0,Portuguese Red,nan,Obidos,Portugal,Sanguinhal,"0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0", red
4486,20.0,Bordeaux-style Red Blend,Blaye Côtes de Bordeaux,Bordeaux,France,Vignobles Carreau Selection,"0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0", red
4487,13.0,Verdejo,Rueda,Northern Spain,Spain,Bodegas Cerrosol,"0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0", white
4488,18.0,Tempranillo Blend,Rioja,Northern Spain,Spain,Bodegas Ondalan,"0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0", red or white
4489,50.0,Meritage,"Napa Valley, Napa",California,US,Casa Nuestra,"0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0", red
4490,56.0,Pinot Noir,Champagne,Champagne,France,Jean Laurent,"0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0", red
4491,9.0,Portuguese Red,nan,Lisboa,Portugal,DFJ Vinhos,"0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0", red
4492,8.0,Portuguese White,nan,Dão,Portugal,Global Wines,"0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0", white
4493,,Bordeaux-style Red Blend,Castillon Côtes de Bordeaux,Bordeaux,France,Château Bourron,"0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0", red
4494,15.0,Bordeaux-style Red Blend,Bordeaux Supérieur,Bordeaux,France,Château Feret Lambert,"0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0", red
4495,20.0,Bordeaux-style Red Blend,Blaye Côtes de Bordeaux,Bordeaux,France,Château Gigault,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0", red
4496,15.0,Cabernet Sauvignon,nan,Maipo Valley,Chile,Santa Alicia,"0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0", red
4497,,Red Blend,nan,Peloponnese,Greece,Skouras,"1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0", red
4498,20.0,Viognier,nan,Peloponnese,Greece,Skouras,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0", white
4499,20.0,Red Blend,nan,Stellenbosch,South Africa,Hartenberg,"1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0", red
4500,,Aglianico,Campania,Southern Italy,Italy,Villa Matilde,"1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0", red
4501,55.0,Pinot Noir,"Carneros, Napa-Sonoma",California,US,Clos du Val,"0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0", red
4502,18.0,Pinot Grigio,"Los Carneros, Napa-Sonoma",California,US,Laird,"0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0", white
4503,,White Blend,Val di Neto,Southern Italy,Italy,Librandi,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1", white
